Company Name,Glassdoor URL
RESOLUTE FOREST PRODUCTS INC,https://www.glassdoor.com/Reviews/atlanta-resolute-forest-products-inc-reviews-SRCH_IL.0,7_IM52_KE8,36.htm
REXAM PLC,https://www.glassdoor.com/Reviews/atlanta-rexam-plc-reviews-SRCH_IL.0,7_IM52_KE8,17.htm
BOWNE & CO INC,https://www.glassdoor.com/Reviews/atlanta-bowne-co-inc-reviews-SRCH_IL.0,7_IM52_KE8,20.htm
BRADY CORP,https://www.glassdoor.com/Reviews/atlanta-brady-corp-reviews-SRCH_IL.0,7_IM52_KE8,18.htm
BROOKFIELD ASSET MANAGEMENT,https://www.glassdoor.com/Reviews/atlanta-brookfield-asset-management-reviews-SRCH_IL.0,7_IM52_KE8,35.htm
BRESLER & REINER INC,https://www.glassdoor.com/Reviews/atlanta-bresler-reiner-inc-reviews-SRCH_IL.0,7_IM52_KE8,26.htm
BRIDGFORD FOODS CORP,https://www.glassdoor.com/Reviews/atlanta-bridgford-foods-corp-reviews-SRCH_IL.0,7_IM52_KE8,28.htm
BRIGGS & STRATTON,https://www.glassdoor.com/Reviews/atlanta-briggs-stratton-reviews-SRCH_IL.0,7_IM52_KE8,23.htm
BRISTOL-MYERS SQUIBB CO,https://www.glassdoor.com/Reviews/atlanta-bristol-myers-squibb-co-reviews-SRCH_IL.0,7_IM52_KE8,31.htm
CATALYST PAPER CORP,https://www.glassdoor.com/Reviews/atlanta-catalyst-paper-corp-reviews-SRCH_IL.0,7_IM52_KE8,27.htm
TELUS CORP,https://www.glassdoor.com/Reviews/atlanta-telus-corp-reviews-SRCH_IL.0,7_IM52_KE8,18.htm
BP PLC,https://www.glassdoor.com/Reviews/atlanta-bp-plc-reviews-SRCH_IL.0,7_IM52_KE8,14.htm
BT GROUP PLC,https://www.glassdoor.com/Reviews/atlanta-bt-group-plc-reviews-SRCH_IL.0,7_IM52_KE8,20.htm
BROWN FORMAN CORP,https://www.glassdoor.com/Reviews/atlanta-brown-forman-corp-reviews-SRCH_IL.0,7_IM52_KE8,25.htm
